"protocol","readout","SID","CCLASS","CCLASS2","LAC50","HILL","INF","ZERO","MAXR","NPT","FAUC","TAUC","DATA0","DATA1","DATA2","DATA3","DATA4","DATA5","DATA6","DATA7","DATA8","DATA9","DATA10","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","name","target","smi"
"s-cd47-4T1B-1","activity","NCGC00185741-01",2.3,4,-5.0292094394,4.0949729863,80.9950443379,91.86668821,87.36118589,11,NA,NA,90.86668821,88.5815901,92.38339462,90.57886107,94.28893796,92.44873565,95.66292966,90.9780283,91.19757425,82.22365165,87.36118589,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Nepafenac","PTGS2","NC(CC1=C(N)C(C(C2=CC=CC=C2)=O)=CC=C1)=O"
"s-cd47-4T1B-1","activity","NCGC00185756-01",1.3,4,-8.8292094394,4.5044702849,79.04595083,97.07032039,78.14145656,11,NA,NA,96.07032039,81.00133851,77.43663947,77.56635467,79.66933293,73.96667909,83.98813614,82.62687002,81.98929005,78.16631959,78.14145656,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Estramustine",NA,"[Na+].[Na+].ClCCN(CCCl)C(=O)Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@H](CC[C@@H]12)OP([O-])([O-])=O)c4cc3"
"s-cd47-4T1B-1","activity","NCGC00185772-01",4,-1.2,-8.0792094394,0.4,28.8999684036,80.479057252,27.74315933,11,NA,NA,75.78304591,54.70461119,49.53260867,49.67175688,49.78744106,42.13390818,36.61713162,33.36550656,33.3778196,33.80242025,27.74315933,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Vindesine sulfate","TUBB","O=S(=O)(O)O.O=C(OC)[C@@]2(C[C@H]4C[C@@](O)(CC)C[N@@](CCc1c3ccccc3nc12)C4)c5cc9c(cc5OC)N(C)[C@@H]6[C@]98CCN7CC=C[C@@](CC)([C@@H](O)[C@]6(O)C(N)=O)[C@H]78"
"s-cd47-4T1B-1","activity","NCGC00185773-02",1.3,4,-5.0292094394,4.9549173134,84.149999314,97.11827621,84.14471213,11,NA,NA,99.11827621,97.26535215,87.90987092,97.61128364,96.90688162,97.20990869,99.87824389,100.26651208,96.43886686,85.29494348,84.14471213,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Clindamycin palmitate",NA,"Cl.CS[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1OC(=O)CCCCCCCCCCCCCCC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl"
"s-cd47-4T1B-1","activity","NCGC00185774-01",5,4,NA,NA,NA,NA,96.74707651,11,NA,NA,88.30846764,98.37492513,78.36249004,91.59000093,88.81160472,91.5759624,90.02773736,89.45946344,82.7723267,99.50531132,96.74707651,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Erdosteine",NA,"O=C1SCCC1NC(=O)CSCC(=O)O"
"s-cd47-4T1B-1","activity","NCGC00185778-02",1.3,4,-5.5792094394,4.9549173134,85.8233159679,92.74432246,90.44651342,11,NA,NA,90.74432246,86.7357397,88.61230759,95.865918,94.76265485,96.39743141,92.69930781,94.09550519,82.47681705,89.1565505,90.44651342,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Nitisinone","HPD","[O-][N+](=O)C1=CC(=CC=C1C(=O)C2C(=O)CCCC2=O)C(F)(F)F"
"s-cd47-4T1B-1","activity","NCGC00185850-02",4,-1.1,-5.7292094394,2.3331733767,4.6094859096,88.837225678,4.2535585,11,NA,NA,93.23541092,86.25137232,89.25237876,81.01103467,88.29163875,90.53458736,87.16397797,52.62818252,10.37077819,6.93747563,4.2535585,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"BIX-01294","EHMT2","COC1=C(OC)C=C2C(=NC(=NC2=C1)N3CCCN(C)CC3)NC4CCN(CC4)CC5=CC=CC=C5"
"s-cd47-4T1B-1","activity","NCGC00185916-06",1.1,-1.2,-5.6792094394,4.9549173134,45.04098872,90.843898733,45.65222508,11,NA,NA,92.51193637,90.22962946,84.23593814,87.88381828,95.09499024,93.67055338,90.86067664,78.22425345,43.41461387,46.20393251,45.65222508,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"NCGC00185916","PKM2","NC1=CC(=CC=C1)[S+]([O-])(=O)N2CCCN(CC2)[S+]([O-])(=O)C3=CC4=C(OCCO4)C=C3"
"s-cd47-4T1B-1","activity","NCGC00185990-05",2.1,-3,-4.4792094394,4.5044702849,28.479934274,94.795162682,40.96237761,11,NA,NA,93.72506795,91.54102463,95.34088704,90.43895362,91.80912217,105.26143029,102.7859557,92.29532712,91.73422151,93.05751664,40.96237761,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ketorolac",NA,"OC(=O)C1CC[N]2C1=CC=C2C(=O)C3=CC=CC=C3"
"s-cd47-4T1B-1","activity","NCGC00185994-02",2.1,-3,-4.4792094394,4.9549173134,38.206851677,87.6667305355,46.43638259,11,NA,NA,81.2870298,87.71249251,88.1924824,89.11602724,89.01571486,83.95735194,83.96917676,94.0303973,91.34853991,89.14646512,46.43638259,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"10058-F4","MYC","CCC1=CC=C(C=C1)\C=C/2SC(=S)NC2=O"
"s-cd47-4T1B-1","activity","NCGC00185997-03",1.3,-2.2,-4.8792094394,0.7999999999,45.1732565219,100.892164986,57.00475665,11,NA,NA,90.82464191,105.932725,102.74090294,95.63137806,107.67998741,102.11028542,99.10226992,87.52974423,81.44711832,75.5467261,57.00475665,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"AS-252424","PIK3CG","OC1=CC(=CC=C1C2=CC=C(O2)\C=C\3SC(=O)NC3=O)F"
"s-cd47-4T1B-1","activity","NCGC00186006-04",1.1,4,-7.5792094394,2.4063783767,92.85700943,84.209050214,86.48813471,11,NA,NA,85.85700943,83.65814581,82.40037675,87.86309626,91.33465097,91.15161442,94.22000343,92.86611838,93.04487034,93.12832503,86.48813471,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Nefiracetam","GABRA1","CC1=C(NC(=O)CN2CCCC2=O)C(=CC=C1)C"
"s-cd47-4T1B-1","activity","NCGC00186009-03",1.3,-2.2,-4.8792094394,0.6,44.1378071763,90.99733785,56.46739037,11,NA,NA,94.99733785,86.77873718,82.14984808,82.8561214,86.75957192,88.49064959,89.60834256,83.6010083,69.57345661,70.89919501,56.46739037,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"AS-604850","PIK3CG","FC1(F)OC2=C(O1)C=C(C=C2)\C=C\3SC(=O)NC3=O"
"s-cd47-4T1B-1","activity","NCGC00186010-02",2.3,-2.2,-4.6792094394,2.4063783767,42.9567791507,84.357380774,43.86126365,11,NA,NA,89.08548861,83.18165651,72.94913321,77.40144527,81.02175243,81.41260625,91.14234201,87.02489544,86.52495196,73.45355671,43.86126365,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Genipin",NA,"COC(=O)C/1=C/O[C@@H](O)[C@H]\2[C@@H]1C\C=C2CO"
"s-cd47-4T1B-1","activity","NCGC00186013-01",5,4,NA,NA,NA,NA,72.62608321,11,NA,NA,84.32595542,75.77432666,77.8353818,77.82959869,76.65278839,80.57349356,82.62306394,84.72836298,81.94936376,79.65390155,72.62608321,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Esomeprazole magnesium",NA,"COC1=CC\2=C(C=C1)C3\C(=N2)[S+](CC4=C(C)C(=C(C)C=N4)OC)[O-][Mg]35[O-][S+](CC6=C(C)C(=C(C)C=N6)OC)C7=NC8=C(C=CC(=C8)OC)[N]57"
"s-cd47-4T1B-1","activity","NCGC00186024-02",4,-2.2,-5.1292094394,1.21,13.5116636335,90.740836819,19.32357956,11,NA,NA,87.48581683,83.16410281,92.87839547,92.43601397,91.83273517,87.83430294,94.22317978,81.66397983,56.15381362,40.92574492,19.32357956,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"SB-525334","TGBR1","CC1=NC(=CC=C1)C2=C(N=C([NH]2)C(C)(C)C)C3=CC=C4N=CC=NC4=C3"
"s-cd47-4T1B-1","activity","NCGC00186028-01",1.3,4,-4.8792094394,4.9549173134,108.51005475,100.532900702,108.52475511,11,NA,NA,100.01005475,104.09597694,105.13630818,103.13691219,103.90459648,92.94575971,95.65994844,100.53059424,98.31734694,105.67439993,108.52475511,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Levetiracetam",NA,"CC[C@H](N1CCCC1=O)C(N)=O"
"s-cd47-4T1B-1","activity","NCGC00186030-03",2.1,-2.2,-5.0904146614,2.2526478767,29.2894412958,100.18436456,30.55208685,11,NA,NA,93.68436456,103.33169816,105.34615575,104.95273394,101.54650609,101.18388702,97.42047632,97.40195367,89.53691272,70.64408102,30.55208685,0.00039023041474,0.0011706451612,0.0035118894009,0.010535668202,0.031606958525,0.094820875576,0.28446267281,0.85338797235,2.5601638709,7.6804915668,23.041474654,"AS-605240","PIK3CG","O=C1NC(=O)C(/S1)=C/C2=CC=C3N=CC=NC3=C2"
"s-cd47-4T1B-1","activity","NCGC00186035-04",4,-2.1,-4.8292094394,1.752947691,0.4851580734,95.840848425,11.4613527,11,NA,NA,89.86274289,101.899242,100.44129911,96.09135536,98.57258872,95.88539643,90.17852548,89.92277185,82.99546097,46.41135423,11.4613527,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"NCGC00186035-01","IRAK1","[O-][N+](=O)C1=CC=CC(=C1)C(=O)NC2=NC3=CC=CC=C3[N]2CCN4CCOCC4"
"s-cd47-4T1B-1","activity","NCGC00186037-01",5,4,NA,NA,NA,NA,90.17931543,11,NA,NA,86.59727955,82.22294867,84.64852036,89.30074359,87.07756135,90.12866688,90.08724296,86.4117047,89.9965973,86.47259679,90.17931543,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Ibandronate sodium hydrate",NA,"CCCCCN(C)CCC(O)([P](O)(O)=O)[P](O)([O-])=O"
"s-cd47-4T1B-1","activity","NCGC00186046-02",4,-2.2,-4.8292094394,1.4780888099,-0.160730682,83.590883082,12.62537069,11,NA,NA,81.55587755,86.14674819,74.83299228,82.30794838,85.08806769,91.92526005,83.44657809,80.85558561,69.1397633,41.59356339,12.62537069,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Caroverine hydrochloride","GR1A1","CCN(CC)CCN1C(=O)\C(=N/C2=CC=CC=C12)CC3=CC=C(OC)C=C3"
"s-cd47-4T1B-1","activity","NCGC00186047-02",4,-2.1,-4.6792094394,2.2526478767,-3.826489026,87.35666065,3.57621707,11,NA,NA,96.11004327,93.2069337,86.08247036,93.93269074,79.8105704,79.7608556,82.51065651,86.54910254,83.89988009,59.4213099,3.57621707,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"IPA-3","PAK1","OC1=CC=C2C=CC=CC2=C1SSC3=C4C=CC=CC4=CC=C3O"
"s-cd47-4T1B-1","activity","NCGC00186460-01",4,-1.1,-6.6792094394,1.4641,1.0206683884,83.2770802814,2.89675746,11,NA,NA,86.80183167,92.70005147,72.9868709,76.73240116,69.65499469,50.28615999,8.28231085,3.91700097,3.21512514,2.2050237,2.89675746,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Bardoxolone methyl","NFKB1","O=C(OC)[C@]12CC[C@@]3(C)[C@]4(C)CC[C@H]5[C@@](C)(C)C(=O)C(=C[C@]5(C)C4=CC(=O)[C@@H]3[C@@H]2C[C@](C)(C)CC1)C#N"
"s-cd47-4T1B-1","activity","NCGC00186464-02",1.3,4,-6.3792094394,4.9549173134,100.99166309,94.19080785,97.34640829,11,NA,NA,93.49166309,101.432031,87.31994793,98.33762343,97.17197495,85.74095039,100.56398807,104.1890003,99.66684602,99.3862598,97.34640829,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Aliskiren hemifumarate",NA,"COCCCOC1=CC(=CC=C1OC)C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C"
"s-cd47-4T1B-1","activity","NCGC00186465-01",4,-2.1,-5.3292094394,1.24751,0.506621543,88.401746756,2.75217703,11,NA,NA,89.11969576,89.84606155,89.08579317,81.53420963,94.93166707,85.18504164,75.66220421,76.29910253,34.65480343,23.38184394,2.75217703,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"MK-2206","AKT1","NC1(CCC1)c2ccc(cc2)c3nc5C=CN6C(=O)NN=C6c5cc3c4ccccc4"
"s-cd47-4T1B-1","activity","NCGC00186528-04",1.3,4,-5.8292094394,3.1319983358,85.222720474,92.87858731,87.80732945,11,NA,NA,86.87858731,97.14880673,92.28792264,93.75579449,94.71836391,93.4585079,91.63350822,88.84752776,79.24869828,88.55822001,87.80732945,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"NCGC00186528","PKM2","C[N]1C2=C(SC(=C2)[S+](C)[O-])C\3=C1C(=O)N(CC4=CC(=CC=C4)N)\N=C3"
"s-cd47-4T1B-1","activity","NCGC00186628-01",5,4,NA,NA,NA,NA,96.08262839,11,NA,NA,91.12341467,106.7870532,92.06205121,85.52207723,94.01150942,97.44064905,107.97681855,90.98709921,92.3213633,99.26890657,96.08262839,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Butylscopolamine bromide","CHRM1","CCCC[N+]1(C)[C@H]2CC(C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4"
"s-cd47-4T1B-1","activity","NCGC00187481-04",4,-1.2,-7.2792094394,0.3,1.2565261982,90.369911943,11.36794351,11,NA,NA,83.59235288,68.02566223,47.9603377,45.29142766,48.39748494,31.68995185,42.41608331,26.0697999,14.27256055,14.0963644,11.36794351,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"BEZ235","MTOR","CN1C(=O)N(C2=CC=C(C=C2)C(C)(C)C#N)C3=C4C=C(C=CC4=NC=C13)C5=CC6=C(C=CC=C6)N=C5"
"s-cd47-4T1B-1","activity","NCGC00187482-03",4,-2.2,-5.8792094394,0.4,10.058869538,98.42519929,24.90821931,11,NA,NA,95.48264151,89.53550356,87.94450548,87.91028158,73.73975088,73.80449598,60.84639974,51.7376794,39.32081585,38.93117936,24.90821931,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"GDC-0941","PIK3CA","C[S+]([O-])(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=CC=CC5=C4C=N[NH]5)N6CCOCC6"
"s-cd47-4T1B-1","activity","NCGC00187906-01",4,-1.2,-7.5679734446,0.5,19.1897319523,93.661660182,15.61303474,11,NA,NA,86.77817412,70.77308772,56.87889111,46.881217,43.86861292,41.41012292,28.40455724,30.28863721,24.1007615,19.62362772,15.61303474,0.001560829493,0.0046825345622,0.014047557603,0.042142626728,0.1264278341,0.37928354838,1.137850599,3.4135517972,10.240655391,30.721966221,92.165898617,"PI-103","PIK3CA","OC1=CC(=CC=C1)C2=NC3=C(OC4=C3C=CC=N4)C(=N2)N5CCOCC5"
"s-cd47-4T1B-1","activity","NCGC00187911-02",4,-2.1,-4.7292094394,2.4063783767,10.5707209124,100.689552002,12.34588867,11,NA,NA,101.10427655,95.60183234,98.00435102,101.3105162,106.48815479,106.49313415,103.28220704,100.4995585,90.12514761,67.34954616,12.34588867,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PLX-4720","BRAF","CCC[S+]([O-])(=O)NC1=CC=C(F)C(=C1F)C(=O)C2=C[NH]C3=NC=C(Cl)C=C23"
"s-cd47-4T1B-1","activity","NCGC00187912-03",4,-1.1,-5.3792094394,2.4063783767,6.5913952328,90.61982133,3.96387124,11,NA,NA,83.61982133,87.82570853,94.50618102,93.37641915,90.59134053,88.41705591,92.8971312,82.56843744,38.79994214,13.2948977,3.96387124,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PCI-32765","BTK","NC1=C2C(=NC=N1)[N](N=C2C3=CC=C(OC4=CC=CC=C4)C=C3)[C@@H]5CCCN(C5)C(=O)C=C"
"s-cd47-4T1B-1","activity","NCGC00187983-01",4,-2.2,-4.8792094394,3.0654483358,12.429830325,88.764426138,13.10238183,11,NA,NA,97.17131995,75.32422157,74.86347883,87.31595589,83.75085656,84.24379082,85.31815098,83.46910258,91.00483597,42.44977104,13.10238183,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Thiazovivin","ROCK1","O=C(NCC1=CC=CC=C1)C2=CSC(=N2)NC3=CC=NC=N3"
"s-cd47-4T1B-1","activity","NCGC00188344-05",4,-1.1,-5.1792094394,1.0999999999,-12.7531529831,89.162230591,2.64733847,11,NA,NA,96.55277416,90.9681907,92.80243334,87.13451067,81.44991101,85.83013238,76.98574872,68.69315718,53.67543987,6.78948632,2.64733847,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Navitoclax","BCL2L1","CC1(C)CCC(=C(CN2CCN(CC2)C3=CC=C(C=C3)C(=O)N[S+]([O-])(=O)C4=CC(=C(N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)C=C4)[S+]([O-])(=O)C(F)(F)F)\C1)/C7=CC=C(Cl)C=C7"
"s-cd47-4T1B-1","activity","NCGC00188346-01",4,-1.1,-6.5292094394,0.6999999999,0.0749395934,96.25132752,2.44234427,11,NA,NA,93.49637029,94.89277197,87.68701687,85.46572258,71.7012166,54.25596177,35.35709101,24.87632873,11.05855294,5.02247232,2.44234427,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"PP-242","MTOR","Oc1cc2cc(nc2cc1)c4nn(c3ncnc(N)c34)C(C)C"
"s-cd47-4T1B-1","activity","NCGC00188380-01",2.1,-2.2,-4.5792094394,2.4063783767,34.7631414224,93.639325131,47.25210268,11,NA,NA,94.09260661,90.23744245,95.38155751,96.78491747,96.17447658,95.78568127,87.50831383,92.24340326,93.04804513,80.56181063,47.25210268,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"RDEA-119","MAP2K1","COC1=CC(=C(F)C(=C1N[S+]([O-])(=O)C2(CC2)C[C@H](O)CO)NC3=C(F)C=C(I)C=C3)F"
"s-cd47-4T1B-1","activity","NCGC00188382-04",4,-1.1,-6.6292094394,1.4641,2.631695627,101.2188220892,2.21919719,11,NA,NA,105.34380646,103.22425754,102.03807336,88.26139654,87.35720323,68.41531984,12.53514903,8.07667779,7.47988023,4.58972252,2.21919719,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"NCGC00188382-01","ITK","CC(NCC1=CC=C2N(CC(C)(C)O)\C(NC2=C1)=N\C(=O)C3=CC=C(S3)C4=C[NH]N=C4)C(C)(C)C"
"s-cd47-4T1B-1","activity","NCGC00188399-03",4,-2.1,-4.8292094394,1.4163171,-13.8564386244,92.585818214,2.196397,11,NA,NA,96.62484185,89.82437502,86.83032721,91.06465473,94.68411933,92.01974151,92.62500191,97.58663336,65.31021565,42.94258092,2.196397,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Fingolimod hydrochloride","SPHK1","CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1"
"s-cd47-4T1B-1","activity","NCGC00188429-01",5,4,NA,NA,NA,NA,87.78612667,11,NA,NA,84.48390871,76.60737494,77.94765195,83.91213451,81.53151862,82.38368977,87.01837588,86.33825975,82.91041472,78.57887785,87.78612667,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Acitazanolast",NA,"O=C(O)C(=O)Nc1cccc(c1)c2nnnn2"
"s-cd47-4T1B-1","activity","NCGC00188689-01",2.3,-2.2,-4.6292094394,0.9999999999,12.8850908889,93.9222388949,31.04858958,11,NA,NA,100.90819993,91.78424347,86.35195301,91.49528724,98.14435516,81.65334597,78.98260618,84.5863234,85.41649109,69.5770835,31.04858958,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Asenapine maleate","DRD1","Clc1cc3c(cc1)Oc2ccccc2[C@@H]4CN(C)C[C@@H]34"
"s-cd47-4T1B-1","activity","NCGC00188690-02",1.1,-1.2,-5.6792094394,3.1319983358,55.122267298,83.41364329,57.53355254,11,NA,NA,84.41364329,76.11096048,87.19414494,84.6483643,81.168832,81.77120861,89.36847186,72.78106249,53.33749663,55.68788612,57.53355254,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Prasugrel","P2RY12","CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C3CC3)C4=CC=CC=C4F)S1"
"s-cd47-4T1B-1","activity","NCGC00188863-01",4,-1.1,-5.3792094394,1.826479391,1.037744474,87.59912634,3.8912763,11,NA,NA,93.06414586,93.5414715,79.06763293,85.82786417,87.05765436,92.47084072,75.20283813,77.04573376,35.4926841,6.14151886,3.8912763,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Dronedarone","ADRA1A","CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c2c3cc(ccc3oc2CCCC)NS(C)(=O)=O"
"s-cd47-4T1B-1","activity","NCGC00188864-01",4,-1.2,-5.3792094394,3.9294729863,9.433188142,79.572203205,6.56698529,11,NA,NA,83.23944964,75.71407958,74.09161286,81.43252765,81.0089694,79.11274214,78.44882439,83.13666053,31.26736288,12.55489124,6.56698529,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Iloperidone","DRD2","CC(=O)c4ccc(OCCCN1CCC(CC1)c3noc2cc(F)ccc23)c(OC)c4"
"s-cd47-4T1B-1","activity","NCGC00188865-02",4,-1.2,-6.2792094394,1.0999999999,21.0378974119,89.504466465,29.34359069,11,NA,NA,97.66432045,77.95431811,80.9884782,83.62163161,89.5422774,69.70507368,59.89401358,31.53514723,25.72535637,16.0657806,29.34359069,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Pazopanib","CERS1","C[N]1N=C2C=C(C=CC2=C1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C)C(=C4)[S+](N)([O-])=O"
"s-cd47-4T1B-1","activity","NCGC00188866-01",2.3,-3,-4.6292094394,1.0999999999,31.579119242,87.259157876,41.70276263,11,NA,NA,92.32097957,84.30301435,79.35986304,88.48102565,91.80620125,86.2659326,86.56976608,79.23045393,74.36167166,78.1710646,41.70276263,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,NA,"RAC1","FC(F)(F)C1=CC=C2C(SCCCCCO\C3=C\O\C(CN4CCOCC4)=C/C3=O)=CC=NC2=C1"
"s-cd47-4T1B-1","activity","NCGC00188943-04",5,4,NA,NA,NA,NA,105.66037472,11,NA,NA,100.77804942,93.61307971,102.34410954,102.90862878,98.24350846,103.47229039,99.12350866,98.58253949,105.26420629,100.72842135,105.66037472,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Orotic acid",NA,"OC(=O)C/1=C/C(=O)NC(=O)N1"
"s-cd47-4T1B-1","activity","NCGC00188962-02",5,4,NA,NA,NA,NA,86.30117421,11,NA,NA,96.10766963,96.08279426,91.9005088,94.11326239,93.09120252,92.43906393,94.12483052,91.82035075,87.30783638,86.36082893,86.30117421,0.00078041474654,0.0023412442396,0.0070237788018,0.021071290322,0.06321391705,0.18964175115,0.56892529953,1.7067758986,5.1203276958,15.360983087,46.082949308,"Pravastatin sodium","HMGCR","CC[C@H](C)C(=O)O[C@H]1C[C@H](O)\C=C2\C=C/[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12"
